국내주식,글로벌 선진국 DM,글로벌 신흥국 EM,국내 국채(초장기),글로벌 IG 크레딧,사모주식 PE/VC,실물 인프라,사모대출 PD
0.06934694739187341,-0.009261121793581038,0.098814178608392,0.06373575996078626,0.050812338548422646,-0.037760987776011265,0.03868295583101458,0.013125533142010287
0.0765729155543185,0.033586730506731284,0.08819562631879933,0.033763815112200855,0.02770562733511125,0.049965638198198485,0.07326922737834024,0.07187383159697251
0.07306832590177816,-0.0003391454913416192,0.027776117522531327,0.03930295810787265,0.05854764953872848,-0.039737039444496594,0.015069643000641564,-0.01909054502669162
-0.11864501651110618,0.05917903499917217,0.03228040969704672,-0.0003638929958611481,0.041151211374609434,0.042240189581694475,0.08771310277475655,0.15905592315278094
-0.06748354541435808,0.021773223142410418,0.0007739688467985478,0.08141844886758082,0.04750053126997916,0.08338333713384433,0.03691511583751426,0.007419667244616637
0.0580788236480452,0.09647584306769375,0.09312733925712649,0.03081610938365888,0.0740642459534746,0.1750641175573472,0.127844920343435,0.14576584264077141
0.04159272332658134,0.1055607375250224,0.15070127067111844,0.04596707896791471,0.07104135473129825,0.1523940023128999,0.09338679750650095,0.21168950168768436
0.2818565988543411,0.12822814187416076,0.14545157498444655,0.019520624369232263,0.02347732219145099,0.18492293097774576,0.12168449825684001,0.17774914264025538
0.07092858849010392,0.10143893913460722,0.1285702289718973,0.021395147489504864,0.02793326683281442,0.12979449799001525,0.04940654826313462,0.07617408766985756
0.21560320312646064,0.06531959975611268,0.09664398468707405,0.0379765734612925,0.05854074811550644,0.08476634659941326,0.01873689419687051,0.03832155535570614
-0.015547422581674894,0.034775056847703656,0.04038628218182366,0.014654277638555622,0.06426576595875443,-0.0018492406534685868,0.01459131848836391,0.01624880424502885
0.11497518196653854,0.05986322149023205,0.08898253755418968,0.02887290493133428,0.055977787985749095,0.15082268205467614,0.1188446043695209,0.13257614637799459
0.12092130146745803,0.05410215360813976,0.053231669066375234,0.04869119173816896,0.05259076786410831,0.07578103922729343,0.05478252584738797,0.09098117054629304
-0.04852513386951279,0.01588244531816533,0.05937447336836598,0.021949760208248563,0.04613426495375874,0.023476446131275988,0.07042064857950603,0.1057730821914403
0.021152904142700907,0.02924499369113001,0.04669441888421687,0.027133532180863208,-0.01684573165758737,0.05842593020490246,0.01578399113346725,0.08729844366746703
0.0507215390742483,0.07589794115046863,0.10320587863861533,0.03981148088966079,0.06261315115457797,0.060776205234457994,0.13260147433208,0.13602394581180569
0.04930849712764111,0.012221628550223698,0.08379834182153373,0.02824486591611273,-0.001753723438629333,0.026397311394281683,0.027637040846509406,0.020371656015090472
-0.0741004263132651,0.034455786253387556,0.005749508592990657,0.06169661091710267,0.07460226217110348,0.09865637714166257,0.052350801940078864,0.12612685470128504
0.22393951252668143,0.09047674060362867,0.17583463734502114,0.06326335506519903,0.0633523867507591,0.16392497846219423,0.08071929752691315,0.08842199279752824
0.19519718519961576,0.11413113503058145,0.1516608172918042,0.04241043054053882,0.07765874058283459,0.15689096559048604,0.10223040185746446,0.1639289945050581
0.14472033602245082,0.10345068074895572,0.14696661769497282,0.01394474074726406,0.07468204674776166,0.09667079051030095,0.11583452795205493,0.08441904116049412
0.12050315615797927,0.07307683866766201,0.09955206908057866,0.008298525753110395,0.09291383548102441,0.08066481725077317,0.1259672691474988,0.1705591087174082
0.05739591554617127,0.04197438348938522,0.08274770093064558,0.026517691129340527,2.1551799431106244e-05,0.021054776654634497,0.06231004288631226,0.024220321450052013
0.0600323495367278,-0.046804116694928656,0.024816057017690192,0.003924001900411235,0.004193716359468018,-0.10374380692293367,-0.09476709008596004,-0.15530751634791123
-0.07010289578955864,0.04034050540857736,0.07309273367187322,0.04005450337533312,0.06869845876355932,0.053590653849067915,0.12919064600318758,0.09617944511800564
0.20420928533849714,0.07439203869052291,0.0792839343394398,0.02213214655881483,0.05433051459358977,0.0595066598886917,0.07543441572912629,0.11681333305671325
-0.05663697468380463,0.0626549356014815,0.028332369973224608,0.038843693876411844,0.08805404359175073,0.061834535383383904,0.10237412381002951,0.10403102432024529
0.037341921376430005,0.05837111861190552,0.07858254322870131,0.020047071404105263,0.016548176024562627,0.11783558411500757,0.05419066562270779,0.09119369692311374
0.19825634814938498,0.04620738425369692,0.10718977225185466,0.054447242569797695,0.03138381201425888,0.03787100613308056,0.09296452206386023,0.0414942857934596
0.10830128963314467,0.11685473132889768,0.12861730386004266,0.10190320323400587,0.11264159090180664,0.2179431448756809,0.12396241088589618,0.1250829179446841
0.11663807853080628,0.07627195216936336,0.09747735484190316,0.04062189697244237,0.048935527989645164,0.07683516976826915,0.03121016380179706,0.05900108906430113
0.22017041101055404,0.10255426158829911,0.13825467655802454,0.03225530603306339,0.08438869002065227,0.12194378037520975,0.10696729865499063,0.14430260914801263
0.08810013958331178,-0.012552104388133263,0.06634245401238492,0.06493319999531175,0.05997585624059549,-0.03603838804276864,0.0158127027401265,-0.026216892084967608
0.07376127908602395,0.0705985828519396,0.07053344635113408,0.0003561143581702342,0.03516305354191384,0.1309497996342557,0.11975749558811633,0.21271214932934035
0.08870400584913421,0.06638379614181636,0.11554983021131945,0.032811181537401216,0.10844417327458741,0.0832289452254034,0.06426184231663595,0.03659247187460793
-0.007481142333880253,-0.0012320515092297812,0.04881042404824994,0.036090288013800084,0.04794355302462606,0.026801009835386053,0.05734187043023056,0.034631330777535704
0.03802566306725108,0.08503417812655298,0.08673386274419487,0.028185445695740365,0.07752883176715691,0.15233573783183701,0.10253851218640084,0.2009200773040109
0.0404947291488155,0.04290843775629303,0.07706296005411249,0.03812566934374071,0.05795411178063471,0.018919608070655958,0.032893568637398285,-0.018555049019344502
0.12638301539238866,0.11829380577170664,0.135626811522231,0.05816898253038396,0.13551603277109986,0.15356574884607765,0.16101476037777196,0.14927553342316568
0.04651655882048061,-0.0008797894775421713,0.07563214066482203,0.01609263447142006,0.004311723243166157,0.033905715006294496,0.0106777984368151,-0.00022358669918547125
0.17743136609089716,0.10806082308836462,0.14811257330091648,0.06680300915661014,0.09224376307702695,0.14062403459282402,0.11095849804324875,0.06643712194402925
0.13089722651679975,0.12625528850432094,0.1160165015736433,0.042491841960502284,0.09072047862694416,0.15627039828700717,0.10414033427450306,0.1574917499475833
0.004797620706873555,0.06683686223968976,0.06531764405491584,0.030605367402591174,0.027044940179813896,0.13500405835127405,0.08229588454481665,0.12940574183866768
0.2991535286207132,0.15526107184318014,0.2356255143392566,0.03354996383629502,0.09176282130824709,0.18590302391484653,0.1162567911938169,0.11808526261323612
